"System","Functional","BasisSet","Distance","Nucleus","HF_Energy","DFA_Energy","SIE_estimate"
"Triangle","B3LYP","def2-QZVPP",2.7,"H",-0.3529674699,-0.3976085142,-0.0446410443
"Triangle","B3LYP","def2-QZVPP",2.8,"H",-0.3538423624,-0.4014502461,-0.0476078837
"Triangle","B3LYP","def2-QZVPP",2.9,"H",-0.3548333674,-0.4053458703,-0.0505125029
"Triangle","B3LYP","def2-QZVPP",3,"H",-0.355983272,-0.4092971699,-0.0533138979
"Triangle","B3LYP","def2-QZVPP",3.1,"H",-0.3573133519,-0.4132955084,-0.0559821565
"Triangle","B3LYP","def2-QZVPP",3.2,"H",-0.358824449,-0.4173244741,-0.0585000251
"Triangle","B3LYP","def2-QZVPP",3.3,"H",-0.3605023719,-0.4213633792,-0.0608610073
"Triangle","B3LYP","def2-QZVPP",3.4,"H",-0.3623244756,-0.4253906142,-0.0630661386
"Triangle","B3LYP","def2-QZVPP",3.5,"H",-0.3642650519,-0.4293854412,-0.0651203893
"Triangle","B3LYP","def2-QZVPP",3.6,"H",-0.3662987264,-0.4333296639,-0.0670309375
"Triangle","B3LYP","def2-QZVPP",3.7,"H",-0.3684021804,-0.437208327,-0.0688061466
"Triangle","B3LYP","def2-QZVPP",3.8,"H",-0.3705547744,-0.4410090443,-0.0704542699
"Triangle","B3LYP","def2-QZVPP",3.9,"H",-0.3727386016,-0.4447223017,-0.0719837001
"Triangle","B3LYP","def2-QZVPP",4,"H",-0.3749383094,-0.4483415076,-0.0734031982
"Triangle","B3LYP","def2-QZVPP",4.1,"H",-0.3771408299,-0.4518618257,-0.0747209958
"Triangle","B3LYP","def2-QZVPP",4.2,"H",-0.3793351269,-0.4552799081,-0.0759447812
"Triangle","B3LYP","def2-QZVPP",4.3,"H",-0.3815119563,-0.4585943621,-0.0770824058
"Triangle","B3LYP","def2-QZVPP",4.4,"H",-0.3836636521,-0.4618050942,-0.0781414421
"Triangle","B3LYP","def2-QZVPP",4.5,"H",-0.3857839494,-0.4649124889,-0.0791285395
"Triangle","B3LYP","def2-QZVPP",4.6,"H",-0.3878678066,-0.4679176746,-0.080049868
"Triangle","B3LYP","def2-QZVPP",4.7,"H",-0.3899112617,-0.4708227403,-0.0809114786
"Triangle","B3LYP","def2-QZVPP",4.8,"H",-0.3919112876,-0.4736302553,-0.0817189677
"Triangle","B3LYP","def2-QZVPP",4.9,"H",-0.3938656609,-0.4763428225,-0.0824771616
"Triangle","B3LYP","def2-QZVPP",5,"H",-0.3957728512,-0.4789632061,-0.0831903549
"Triangle","B3LYP","def2-QZVPP",5.1,"H",-0.3976319065,-0.4814945422,-0.0838626357
"Triangle","B3LYP","def2-QZVPP",5.2,"H",-0.3994423652,-0.4839401126,-0.0844977474
"Triangle","B3LYP","def2-QZVPP",5.3,"H",-0.4012041684,-0.4863031912,-0.0850990228
"Triangle","B3LYP","def2-QZVPP",5.4,"H",-0.4029175837,-0.4885868933,-0.0856693096
"Triangle","B3LYP","def2-QZVPP",5.5,"H",-0.4045831482,-0.4907943504,-0.0862112022
"Triangle","B3LYP","def2-QZVPP",5.6,"H",-0.4062016067,-0.4929286886,-0.0867270819
"Triangle","B3LYP","def2-QZVPP",5.7,"H",-0.4077738733,-0.4949929671,-0.0872190938
"Triangle","B3LYP","def2-QZVPP",5.8,"H",-0.4093009854,-0.4969901549,-0.0876891695
"Triangle","B3LYP","def2-QZVPP",5.9,"H",-0.4107840778,-0.4989230762,-0.0881389984
"Triangle","B3LYP","def2-QZVPP",6,"H",-0.4122243531,-0.5007944438,-0.0885700907
"Triangle","B3LYP","def2-QZVPP",6.1,"H",-0.4136230588,-0.5026068704,-0.0889838116
"Triangle","B3LYP","def2-QZVPP",6.2,"H",-0.4149814697,-0.5043628511,-0.0893813814
"Triangle","B3LYP","def2-QZVPP",6.3,"H",-0.4163008739,-0.5060647807,-0.0897639068000001
"Triangle","B3LYP","def2-QZVPP",6.4,"H",-0.4175825614,-0.5077149673,-0.0901324059
"Triangle","B3LYP","def2-QZVPP",6.5,"H",-0.418827813,-0.5093156054,-0.0904877924
"Triangle","B3LYP","def2-QZVPP",6.6,"H",-0.420037891,-0.5108687829,-0.0908308919
"Triangle","B3LYP","def2-QZVPP",6.7,"H",-0.4212140366,-0.5123764798,-0.0911624432
"Triangle","B3LYP","def2-QZVPP",6.8,"H",-0.4223574606,-0.513840561,-0.0914831004
"Triangle","B3LYP","def2-QZVPP",6.9,"H",-0.423469344,-0.5152628034,-0.0917934593999999
"Triangle","B3LYP","def2-QZVPP",7,"H",-0.4245508331,-0.5166449142,-0.0920940811
"Triangle","B3LYP","def2-QZVPP",7.1,"H",-0.4256030361,-0.5179885295,-0.0923854934
"Triangle","B3LYP","def2-QZVPP",7.2,"H",-0.4266270255,-0.5192952127,-0.0926681872
"Triangle","B3LYP","def2-QZVPP",7.3,"H",-0.4276238335,-0.5205664448,-0.0929426113
"Triangle","B3LYP","def2-QZVPP",7.4,"H",-0.4285944552,-0.5218036221,-0.0932091669
"Triangle","B3LYP","def2-QZVPP",7.5,"H",-0.4295398472,-0.5230080588,-0.0934682116
"Triangle","B3LYP","def2-QZVPP",7.6,"H",-0.4304609264,-0.5241809992,-0.0937200728000001
"Triangle","B3LYP","def2-QZVPP",7.7,"H",-0.4313585744,-0.5253236365,-0.0939650621
"Triangle","B3LYP","def2-QZVPP",7.8,"H",-0.4322336356,-0.5264371153,-0.0942034797
"Triangle","B3LYP","def2-QZVPP",7.9,"H",-0.433086919,-0.5275225358,-0.0944356168
"Triangle","B3LYP","def2-QZVPP",8,"H",-0.4339192004,-0.5285809502,-0.0946617498
"Triangle","B3LYP","def2-QZVPP",8.1,"H",-0.4347312209,-0.5296133557,-0.0948821348
"Triangle","B3LYP","def2-QZVPP",8.2,"H",-0.435523692,-0.530620697,-0.095097005
"Triangle","B3LYP","def2-QZVPP",8.3,"H",-0.4362972929,-0.5316038636,-0.0953065707
"Triangle","B3LYP","def2-QZVPP",8.4,"H",-0.4370526751,-0.5325637012,-0.0955110261
"Triangle","B3LYP","def2-QZVPP",8.5,"H",-0.4377904623,-0.5335010168,-0.0957105544999999
"Triangle","B3LYP","def2-QZVPP",8.6,"H",-0.4385112503,-0.5344165832,-0.0959053329
"Triangle","B3LYP","def2-QZVPP",8.7,"H",-0.4392156112,-0.5353111455,-0.0960955343
"Triangle","B3LYP","def2-QZVPP",8.8,"H",-0.4399040912,-0.5361854184,-0.0962813272
"Triangle","B3LYP","def2-QZVPP",8.9,"H",-0.4405772148,-0.5370400899,-0.0964628751
"Triangle","B3LYP","def2-QZVPP",9,"H",-0.4412354843,-0.5378758179,-0.0966403336000001
"Triangle","B3LYP","def2-QZVPP",9.1,"H",-0.44187938,-0.5386932279,-0.0968138479
"Triangle","B3LYP","def2-QZVPP",9.2,"H",-0.4425093639,-0.5394929166,-0.0969835527
"Triangle","B3LYP","def2-QZVPP",9.3,"H",-0.4431258773,-0.5402754494,-0.0971495721
"Triangle","B3LYP","def2-QZVPP",9.4,"H",-0.4437293446,-0.5410413664,-0.0973120218
"Triangle","B3LYP","def2-QZVPP",9.5,"H",-0.4443201729,-0.5417911842,-0.0974710113000001
"Triangle","B3LYP","def2-QZVPP",9.6,"H",-0.4448987521,-0.5425253975,-0.0976266453999999
"Triangle","B3LYP","def2-QZVPP",9.7,"H",-0.4454654575,-0.5432444838,-0.0977790263
"Triangle","B3LYP","def2-QZVPP",9.8,"H",-0.4460206483,-0.5439489018,-0.0979282535
"Triangle","B3LYP","def2-QZVPP",9.9,"H",-0.4465646705,-0.544639095,-0.0980744245
"Triangle","B3LYP","def2-QZVPP",10,"H",-0.4470978566,-0.5453154911,-0.0982176345
"Triangle","B3LYP","def2-QZVPP",10.1,"H",-0.4476205252,-0.5459785017,-0.0983579764999999
"Triangle","B3LYP","def2-QZVPP",10.2,"H",-0.4481329836,-0.5466285246,-0.098495541
"Triangle","B3LYP","def2-QZVPP",10.3,"H",-0.4486355272,-0.5472659413,-0.0986304141
"Triangle","B3LYP","def2-QZVPP",10.4,"H",-0.4491284399,-0.5478911191,-0.0987626792
"Triangle","B3LYP","def2-QZVPP",10.5,"H",-0.4496119966,-0.5485044117,-0.0988924151
"Triangle","B3LYP","def2-QZVPP",10.6,"H",-0.4500864576,-0.5491061537,-0.0990196961000001
"Triangle","B3LYP","def2-QZVPP",10.7,"H",-0.4505520781,-0.5496966709,-0.0991445928
"Triangle","B3LYP","def2-QZVPP",10.8,"H",-0.4510091019,-0.5502762738,-0.0992671719
"Triangle","B3LYP","def2-QZVPP",10.9,"H",-0.4514577646,-0.5508452622,-0.0993874976
"Triangle","B3LYP","def2-QZVPP",11,"H",-0.4518982928,-0.5514039231,-0.0995056303
"Triangle","B3LYP","def2-QZVPP",11.1,"H",-0.4523309055,-0.5519525344,-0.0996216289
"Triangle","B3LYP","def2-QZVPP",11.2,"H",-0.4527558139,-0.5524913639,-0.09973555
"Triangle","B3LYP","def2-QZVPP",11.3,"H",-0.4531732211,-0.5530206693,-0.0998474482
"Triangle","B3LYP","def2-QZVPP",11.4,"H",-0.4535833242,-0.5535407003,-0.0999573761
"Triangle","B3LYP","def2-QZVPP",11.5,"H",-0.4539863124,-0.5540516974,-0.100065385
"Triangle","B3LYP","def2-QZVPP",11.6,"H",-0.4543823693,-0.5545538934,-0.1001715241
"Triangle","B3LYP","def2-QZVPP",11.7,"H",-0.4547716719,-0.5550475136,-0.1002758417
"Triangle","B3LYP","def2-QZVPP",11.8,"H",-0.455154391,-0.5555327746,-0.1003783836
"Triangle","B3LYP","def2-QZVPP",11.9,"H",-0.4555306922,-0.5560098873,-0.1004791951
"Triangle","B3LYP","def2-QZVPP",12,"H",-0.4559007352,-0.5564790541,-0.1005783189
"Triangle","B3LYP","def2-QZVPP",12.1,"H",-0.4562646747,-0.556940472,-0.1006757973
"Triangle","B3LYP","def2-QZVPP",12.2,"H",-0.4566226602,-0.5573943314,-0.1007716712
"Triangle","B3LYP","def2-QZVPP",12.3,"H",-0.4569748365,-0.5578408158,-0.1008659793
"Triangle","B3LYP","def2-QZVPP",12.4,"H",-0.4573213436,-0.5582801037,-0.1009587601
"Triangle","B3LYP","def2-QZVPP",12.5,"H",-0.4576623172,-0.5587123672,-0.10105005
"Triangle","B97M-V","def2-QZVPP",0.1,"H",11.729139652,11.7340376105,0.00489795849999908
"Triangle","B97M-V","def2-QZVPP",0.2,"H",4.2938336555,4.3058640367,0.0120303811999998
"Triangle","B97M-V","def2-QZVPP",0.3,"H",2.072262765,2.0879276701,0.0156649051
"Triangle","B97M-V","def2-QZVPP",0.4,"H",1.0903157732,1.1074889181,0.0171731449000001
"Triangle","B97M-V","def2-QZVPP",0.5,"H",0.5722151832,0.5900622103,0.0178470271
"Triangle","B97M-V","def2-QZVPP",0.6,"H",0.2688373739,0.2868080987,0.0179707248
"Triangle","B97M-V","def2-QZVPP",0.7,"H",0.078639359,0.096271231,0.017631872
"Triangle","B97M-V","def2-QZVPP",0.8,"H",-0.046463467,-0.0295637474,0.0168997196
"Triangle","B97M-V","def2-QZVPP",0.9,"H",-0.1316687581,-0.1157917423,0.0158770158
"Triangle","B97M-V","def2-QZVPP",1,"H",-0.1912312373,-0.1766321865,0.0145990508
"Triangle","B97M-V","def2-QZVPP",1.1,"H",-0.2337018991,-0.2206719465,0.0130299526
"Triangle","B97M-V","def2-QZVPP",1.2,"H",-0.2644459199,-0.2533311142,0.0111148057
"Triangle","B97M-V","def2-QZVPP",1.3,"H",-0.2869575543,-0.2781527498,0.00880480449999999
"Triangle","B97M-V","def2-QZVPP",1.4,"H",-0.3035830142,-0.2975232765,0.00605973770000001
"Triangle","B97M-V","def2-QZVPP",1.5,"H",-0.3159368404,-0.3131275916,0.0028092488
"Triangle","B97M-V","def2-QZVPP",1.6,"H",-0.3251549611,-0.326055746,-0.000900784900000007
"Triangle","B97M-V","def2-QZVPP",1.7,"H",-0.3320530338,-0.3369028955,-0.00484986170000001
"Triangle","B97M-V","def2-QZVPP",1.8,"H",-0.3372260881,-0.3461360231,-0.00890993500000004
"Triangle","B97M-V","def2-QZVPP",1.9,"H",-0.3411136423,-0.3541472079,-0.0130335656
"Triangle","B97M-V","def2-QZVPP",2,"H",-0.3440447707,-0.361230677,-0.0171859063
"Triangle","B97M-V","def2-QZVPP",2.1,"H",-0.3462691906,-0.3676024521,-0.0213332615
"Triangle","B97M-V","def2-QZVPP",2.2,"H",-0.3479778455,-0.373419312,-0.0254414665
"Triangle","B97M-V","def2-QZVPP",2.3,"H",-0.3493170382,-0.3788182015,-0.0295011633
"Triangle","B97M-V","def2-QZVPP",2.4,"H",-0.3503999628,-0.3839076958,-0.033507733
"Triangle","B97M-V","def2-QZVPP",2.5,"H",-0.351317645,-0.3887951211,-0.0374774761
"Triangle","B97M-V","def2-QZVPP",2.6,"H",-0.3521489627,-0.3935588357,-0.041409873
"Triangle","B97M-V","def2-QZVPP",2.7,"H",-0.3529674699,-0.3982740681,-0.0453065982
"Triangle","B97M-V","def2-QZVPP",2.8,"H",-0.3538423624,-0.4029955694,-0.049153207
"Triangle","B97M-V","def2-QZVPP",2.9,"H",-0.3548333674,-0.4076611753,-0.0528278079
"Triangle","B97M-V","def2-QZVPP",3,"H",-0.355983272,-0.4123232832,-0.0563400112
"Triangle","B97M-V","def2-QZVPP",3.1,"H",-0.3573133519,-0.4169120501,-0.0595986982
"Triangle","B97M-V","def2-QZVPP",3.2,"H",-0.358824449,-0.4214232092,-0.0625987602
"Triangle","B97M-V","def2-QZVPP",3.3,"H",-0.3605023719,-0.4258553383,-0.0653529664
"Triangle","B97M-V","def2-QZVPP",3.4,"H",-0.3623244756,-0.4302156176,-0.067891142
"Triangle","B97M-V","def2-QZVPP",3.5,"H",-0.3642650519,-0.434499789,-0.0702347371
"Triangle","B97M-V","def2-QZVPP",3.6,"H",-0.3662987264,-0.4386827164,-0.07238399
"Triangle","B97M-V","def2-QZVPP",3.7,"H",-0.3684021804,-0.4427922709,-0.0743900905
"Triangle","B97M-V","def2-QZVPP",3.8,"H",-0.3705547744,-0.4468096865,-0.0762549121
"Triangle","B97M-V","def2-QZVPP",3.9,"H",-0.3727386016,-0.4507262108,-0.0779876092
"Triangle","B97M-V","def2-QZVPP",4,"H",-0.3749383094,-0.4545437389,-0.0796054295
"Triangle","B97M-V","def2-QZVPP",4.1,"H",-0.3771408299,-0.458260988,-0.0811201581
"Triangle","B97M-V","def2-QZVPP",4.2,"H",-0.3793351269,-0.461867734,-0.0825326071
"Triangle","B97M-V","def2-QZVPP",4.3,"H",-0.3815119563,-0.4653654684,-0.0838535121
"Triangle","B97M-V","def2-QZVPP",4.4,"H",-0.3836636521,-0.4687571113,-0.0850934592
"Triangle","B97M-V","def2-QZVPP",4.5,"H",-0.3857839494,-0.4720408377,-0.0862568883
"Triangle","B97M-V","def2-QZVPP",4.6,"H",-0.3878678066,-0.475215232,-0.0873474254
"Triangle","B97M-V","def2-QZVPP",4.7,"H",-0.3899112617,-0.4782834191,-0.0883721574
"Triangle","B97M-V","def2-QZVPP",4.8,"H",-0.3919112876,-0.4812494809,-0.0893381933
"Triangle","B97M-V","def2-QZVPP",4.9,"H",-0.3938656609,-0.4841155743,-0.0902499134
"Triangle","B97M-V","def2-QZVPP",5,"H",-0.3957728512,-0.4868833927,-0.0911105415
"Triangle","B97M-V","def2-QZVPP",5.1,"H",-0.3976319065,-0.4895567659,-0.0919248594
"Triangle","B97M-V","def2-QZVPP",5.2,"H",-0.3994423652,-0.4921388751,-0.0926965099
"Triangle","B97M-V","def2-QZVPP",5.3,"H",-0.4012041684,-0.494633747,-0.0934295786
"Triangle","B97M-V","def2-QZVPP",5.4,"H",-0.4029175837,-0.4970442751,-0.0941266914
"Triangle","B97M-V","def2-QZVPP",5.5,"H",-0.4045831482,-0.4993739512,-0.094790803
"Triangle","B97M-V","def2-QZVPP",5.6,"H",-0.4062016067,-0.5016261144,-0.0954245077
"Triangle","B97M-V","def2-QZVPP",5.7,"H",-0.4077738733,-0.503803928,-0.0960300547
"Triangle","B97M-V","def2-QZVPP",5.8,"H",-0.4093009854,-0.5059106186,-0.0966096332
"Triangle","B97M-V","def2-QZVPP",5.9,"H",-0.4107840778,-0.507949231,-0.0971651532
"Triangle","B97M-V","def2-QZVPP",6,"H",-0.4122243531,-0.5099226949,-0.0976983418
"Triangle","B97M-V","def2-QZVPP",6.1,"H",-0.4136230588,-0.5118337679,-0.0982107091
"Triangle","B97M-V","def2-QZVPP",6.2,"H",-0.4149814697,-0.5136850694,-0.0987035997
"Triangle","B97M-V","def2-QZVPP",6.3,"H",-0.4163008739,-0.5154791354,-0.0991782615
"Triangle","B97M-V","def2-QZVPP",6.4,"H",-0.4175825614,-0.5172184411,-0.0996358797
"Triangle","B97M-V","def2-QZVPP",6.5,"H",-0.418827813,-0.5189053636,-0.1000775506
"Triangle","B97M-V","def2-QZVPP",6.6,"H",-0.420037891,-0.5205421427,-0.1005042517
"Triangle","B97M-V","def2-QZVPP",6.7,"H",-0.4212140366,-0.5221308745,-0.1009168379
"Triangle","B97M-V","def2-QZVPP",6.8,"H",-0.4223574606,-0.5236735313,-0.1013160707
"Triangle","B97M-V","def2-QZVPP",6.9,"H",-0.423469344,-0.5251720008,-0.1017026568
"Triangle","B97M-V","def2-QZVPP",7,"H",-0.4245508331,-0.5266281027,-0.1020772696
"Triangle","B97M-V","def2-QZVPP",7.1,"H",-0.4256030361,-0.5280435869,-0.1024405508
"Triangle","B97M-V","def2-QZVPP",7.2,"H",-0.4266270255,-0.5294201187,-0.1027930932
"Triangle","B97M-V","def2-QZVPP",7.3,"H",-0.4276238335,-0.5307592607,-0.1031354272
"Triangle","B97M-V","def2-QZVPP",7.4,"H",-0.4285944552,-0.532062477,-0.1034680218
"Triangle","B97M-V","def2-QZVPP",7.5,"H",-0.4295398472,-0.5333311457,-0.1037912985
"Triangle","B97M-V","def2-QZVPP",7.6,"H",-0.4304609264,-0.5345665773,-0.1041056509
"Triangle","B97M-V","def2-QZVPP",7.7,"H",-0.4313585744,-0.5357700345,-0.1044114601
"Triangle","B97M-V","def2-QZVPP",7.8,"H",-0.4322336356,-0.5369427324,-0.1047090968
"Triangle","B97M-V","def2-QZVPP",7.9,"H",-0.433086919,-0.538085842,-0.104998923
"Triangle","B97M-V","def2-QZVPP",8,"H",-0.4339192004,-0.5392004814,-0.105281281
"Triangle","B97M-V","def2-QZVPP",8.1,"H",-0.4347312209,-0.5402877083,-0.1055564874
"Triangle","B97M-V","def2-QZVPP",8.2,"H",-0.435523692,-0.5413485219,-0.1058248299
"Triangle","B97M-V","def2-QZVPP",8.3,"H",-0.4362972929,-0.5423838622,-0.1060865693
"Triangle","B97M-V","def2-QZVPP",8.4,"H",-0.4370526751,-0.5433946218,-0.1063419467
"Triangle","B97M-V","def2-QZVPP",8.5,"H",-0.4377904623,-0.5443816528,-0.1065911905
"Triangle","B97M-V","def2-QZVPP",8.6,"H",-0.4385112503,-0.5453457703,-0.10683452
"Triangle","B97M-V","def2-QZVPP",8.7,"H",-0.4392156112,-0.5462877604,-0.1070721492
"Triangle","B97M-V","def2-QZVPP",8.8,"H",-0.4399040912,-0.5472083767,-0.1073042855
"Triangle","B97M-V","def2-QZVPP",8.9,"H",-0.4405772148,-0.5481083445,-0.1075311297
"Triangle","B97M-V","def2-QZVPP",9,"H",-0.4412354843,-0.5489883574,-0.1077528731
"Triangle","B97M-V","def2-QZVPP",9.1,"H",-0.44187938,-0.5498490744,-0.1079696944
"Triangle","B97M-V","def2-QZVPP",9.2,"H",-0.4425093639,-0.5506911226,-0.1081817587
"Triangle","B97M-V","def2-QZVPP",9.3,"H",-0.4431258773,-0.5515150957,-0.1083892184
"Triangle","B97M-V","def2-QZVPP",9.4,"H",-0.4437293446,-0.5523215604,-0.1085922158
"Triangle","B97M-V","def2-QZVPP",9.5,"H",-0.4443201729,-0.5531110592,-0.1087908863
"Triangle","B97M-V","def2-QZVPP",9.6,"H",-0.4448987521,-0.5538841126,-0.1089853605
"Triangle","B97M-V","def2-QZVPP",9.7,"H",-0.4454654575,-0.5546412248,-0.1091757673
"Triangle","B97M-V","def2-QZVPP",9.8,"H",-0.4460206483,-0.5553828815,-0.1093622332
"Triangle","B97M-V","def2-QZVPP",9.9,"H",-0.4465646705,-0.5561095538,-0.1095448833
"Triangle","B97M-V","def2-QZVPP",10,"H",-0.4470978566,-0.5568216967,-0.1097238401
"Triangle","B97M-V","def2-QZVPP",10.1,"H",-0.4476205252,-0.5575197472,-0.109899222
"Triangle","B97M-V","def2-QZVPP",10.2,"H",-0.4481329836,-0.5582041268,-0.1100711432
"Triangle","B97M-V","def2-QZVPP",10.3,"H",-0.4486355272,-0.5588752379,-0.1102397107
"Triangle","B97M-V","def2-QZVPP",10.4,"H",-0.4491284399,-0.5595334668,-0.1104050269
"Triangle","B97M-V","def2-QZVPP",10.5,"H",-0.4496119966,-0.5601791843,-0.1105671877
"Triangle","B97M-V","def2-QZVPP",10.6,"H",-0.4500864576,-0.560812741,-0.1107262834
"Triangle","B97M-V","def2-QZVPP",10.7,"H",-0.4505520781,-0.5614344778,-0.1108823997
"Triangle","B97M-V","def2-QZVPP",10.8,"H",-0.4510091019,-0.56204472,-0.1110356181
"Triangle","B97M-V","def2-QZVPP",10.9,"H",-0.4514577646,-0.562643782,-0.1111860174
"Triangle","B97M-V","def2-QZVPP",11,"H",-0.4518982928,-0.5632319655,-0.1113336727
"Triangle","B97M-V","def2-QZVPP",11.1,"H",-0.4523309055,-0.5638095627,-0.1114786572
"Triangle","B97M-V","def2-QZVPP",11.2,"H",-0.4527558139,-0.5643768558,-0.1116210419
"Triangle","B97M-V","def2-QZVPP",11.3,"H",-0.4531732211,-0.5649341162,-0.1117608951
"Triangle","B97M-V","def2-QZVPP",11.4,"H",-0.4535833242,-0.5654816075,-0.1118982833
"Triangle","B97M-V","def2-QZVPP",11.5,"H",-0.4539863124,-0.5660195833,-0.1120332709
"Triangle","B97M-V","def2-QZVPP",11.6,"H",-0.4543823693,-0.5665482893,-0.11216592
"Triangle","B97M-V","def2-QZVPP",11.7,"H",-0.4547716719,-0.567067963,-0.1122962911
"Triangle","B97M-V","def2-QZVPP",11.8,"H",-0.455154391,-0.5675788331,-0.1124244421
"Triangle","B97M-V","def2-QZVPP",11.9,"H",-0.4555306922,-0.5680811219,-0.1125504297
"Triangle","B97M-V","def2-QZVPP",12,"H",-0.4559007352,-0.5685750429,-0.1126743077
"Triangle","B97M-V","def2-QZVPP",12.1,"H",-0.4562646747,-0.5690608037,-0.112796129
"Triangle","B97M-V","def2-QZVPP",12.2,"H",-0.4566226602,-0.5695386052,-0.112915945
"Triangle","B97M-V","def2-QZVPP",12.3,"H",-0.4569748365,-0.5700086407,-0.1130338042
"Triangle","B97M-V","def2-QZVPP",12.4,"H",-0.4573213436,-0.5704710985,-0.1131497549
"Triangle","B97M-V","def2-QZVPP",12.5,"H",-0.4576623172,-0.5709261599,-0.1132638427
"Triangle","CAM-B3LYP","def2-QZVPP",0.1,"H",11.729139652,11.7480112719,0.0188716198999987
"Triangle","CAM-B3LYP","def2-QZVPP",0.2,"H",4.2938336555,4.3123867169,0.0185530613999996
"Triangle","CAM-B3LYP","def2-QZVPP",0.3,"H",2.072262765,2.0888788385,0.0166160734999998
"Triangle","CAM-B3LYP","def2-QZVPP",0.4,"H",1.0903157732,1.104486719,0.0141709458000001
"Triangle","CAM-B3LYP","def2-QZVPP",0.5,"H",0.5722151832,0.5838437137,0.0116285305
"Triangle","CAM-B3LYP","def2-QZVPP",0.6,"H",0.2688373739,0.2779993851,0.00916201119999999
"Triangle","CAM-B3LYP","def2-QZVPP",0.7,"H",0.078639359,0.0854643502,0.00682499119999999
"Triangle","CAM-B3LYP","def2-QZVPP",0.8,"H",-0.046463467,-0.0418411013,0.0046223657
"Triangle","CAM-B3LYP","def2-QZVPP",0.9,"H",-0.1316687581,-0.1291270353,0.00254172280000001
"Triangle","CAM-B3LYP","def2-QZVPP",1,"H",-0.1912312373,-0.1906633106,0.000567926699999999
"Triangle","CAM-B3LYP","def2-QZVPP",1.1,"H",-0.2337018991,-0.2350174418,-0.00131554270000001
"Triangle","CAM-B3LYP","def2-QZVPP",1.2,"H",-0.2644459199,-0.2675709565,-0.00312503660000002
"Triangle","CAM-B3LYP","def2-QZVPP",1.3,"H",-0.2869575543,-0.2918329038,-0.00487534950000001
"Triangle","CAM-B3LYP","def2-QZVPP",1.4,"H",-0.3035830142,-0.3101639542,-0.00658093999999998
"Triangle","CAM-B3LYP","def2-QZVPP",1.5,"H",-0.3159368404,-0.324193528,-0.00825668760000003
"Triangle","CAM-B3LYP","def2-QZVPP",1.6,"H",-0.3251549611,-0.3350718679,-0.00991690680000001
"Triangle","CAM-B3LYP","def2-QZVPP",1.7,"H",-0.3320530338,-0.3436275197,-0.0115744859
"Triangle","CAM-B3LYP","def2-QZVPP",1.8,"H",-0.3372260881,-0.3504668338,-0.0132407457
"Triangle","CAM-B3LYP","def2-QZVPP",1.9,"H",-0.3411136423,-0.3560386649,-0.0149250226
"Triangle","CAM-B3LYP","def2-QZVPP",2,"H",-0.3440447707,-0.3606786877,-0.016633917
"Triangle","CAM-B3LYP","def2-QZVPP",2.1,"H",-0.3462691906,-0.3646403922,-0.0183712016
"Triangle","CAM-B3LYP","def2-QZVPP",2.2,"H",-0.3479778455,-0.3681164514,-0.0201386059
"Triangle","CAM-B3LYP","def2-QZVPP",2.3,"H",-0.3493170382,-0.3712535263,-0.0219364881
"Triangle","CAM-B3LYP","def2-QZVPP",2.4,"H",-0.3503999628,-0.3741634034,-0.0237634406
"Triangle","CAM-B3LYP","def2-QZVPP",2.5,"H",-0.351317645,-0.3769322248,-0.0256145798
"Triangle","CAM-B3LYP","def2-QZVPP",2.6,"H",-0.3521489627,-0.3796280415,-0.0274790788
"Triangle","CAM-B3LYP","def2-QZVPP",2.7,"H",-0.3529674699,-0.3823060126,-0.0293385427
"Triangle","CAM-B3LYP","def2-QZVPP",2.8,"H",-0.3538423624,-0.3850103391,-0.0311679767
"Triangle","CAM-B3LYP","def2-QZVPP",2.9,"H",-0.3548333674,-0.3877733138,-0.0329399464
"Triangle","CAM-B3LYP","def2-QZVPP",3,"H",-0.355983272,-0.3906134587,-0.0346301867
"Triangle","CAM-B3LYP","def2-QZVPP",3.1,"H",-0.3573133519,-0.3935351969,-0.036221845
"Triangle","CAM-B3LYP","def2-QZVPP",3.2,"H",-0.358824449,-0.3965309624,-0.0377065134
"Triangle","CAM-B3LYP","def2-QZVPP",3.3,"H",-0.3605023719,-0.3995851442,-0.0390827723
"Triangle","CAM-B3LYP","def2-QZVPP",3.4,"H",-0.3623244756,-0.402678256,-0.0403537804
"Triangle","CAM-B3LYP","def2-QZVPP",3.5,"H",-0.3642650519,-0.4057899699,-0.041524918
"Triangle","CAM-B3LYP","def2-QZVPP",3.6,"H",-0.3662987264,-0.408901276,-0.0426025496
"Triangle","CAM-B3LYP","def2-QZVPP",3.7,"H",-0.3684021804,-0.4119955121,-0.0435933317
"Triangle","CAM-B3LYP","def2-QZVPP",3.8,"H",-0.3705547744,-0.4150583884,-0.044503614
"Triangle","CAM-B3LYP","def2-QZVPP",3.9,"H",-0.3727386016,-0.4180781715,-0.0453395699
"Triangle","CAM-B3LYP","def2-QZVPP",4,"H",-0.3749383094,-0.4210456198,-0.0461073104
"Triangle","CAM-B3LYP","def2-QZVPP",4.1,"H",-0.3771408299,-0.4239533494,-0.0468125195
"Triangle","CAM-B3LYP","def2-QZVPP",4.2,"H",-0.3793351269,-0.4267956121,-0.0474604852
"Triangle","CAM-B3LYP","def2-QZVPP",4.3,"H",-0.3815119563,-0.4295683795,-0.0480564232
